,student_id,city,city_development_index,gender,relevant_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,job_change
17302,9906,city_16,0.91,Male,True,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,3,24,False
17305,18184,city_138,0.836,Male,True,no_enrollment,Masters,STEM,12,1000-4999,Pvt Ltd,2,40,False
17310,29741,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,1,21,False
17323,25438,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,12,1000-4999,Pvt Ltd,>4,67,False
17334,29780,city_103,0.92,Female,True,no_enrollment,Graduate,Other,17,1000-4999,Pvt Ltd,2,46,False
17339,531,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,80,False
17348,27360,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,14,False
17349,14214,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,18,10000+,Pvt Ltd,2,12,False
17353,988,city_16,0.91,Male,True,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,2,78,False
17355,26074,city_73,0.754,Male,True,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,>4,57,False
17359,27103,city_16,0.91,Male,True,no_enrollment,Graduate,Arts,12,10000+,Pvt Ltd,4,59,False
17361,10280,city_67,0.855,Female,False,Full time course,Phd,STEM,14,1000-4999,Public Sector,2,140,False
17363,13488,city_138,0.836,Male,True,no_enrollment,Graduate,STEM,11,1000-4999,Pvt Ltd,1,96,False
17369,11019,city_28,0.939,Male,True,no_enrollment,Phd,STEM,>20,1000-4999,Public Sector,>4,161,False
17390,33335,city_99,0.915,Male,True,no_enrollment,High School,,14,1000-4999,Pvt Ltd,1,6,False
17404,8109,city_114,0.926,Male,True,no_enrollment,Graduate,STEM,11,10000+,Public Sector,1,114,False
17416,4211,city_103,0.92,Female,True,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,1,48,False
17426,19424,city_100,0.887,Male,True,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,>4,22,False
17434,15609,city_65,0.802,Male,True,no_enrollment,Graduate,STEM,12,10000+,Pvt Ltd,>4,34,False
17437,9244,city_21,0.624,,False,Full time course,Graduate,STEM,10,1000-4999,Pvt Ltd,never,113,False
17439,3927,city_16,0.91,Male,True,no_enrollment,Masters,Business Degree,>20,10000+,Pvt Ltd,2,48,False
17440,1134,city_103,0.92,,True,no_enrollment,Graduate,STEM,12,10000+,Pvt Ltd,3,23,False
17442,6528,city_21,0.624,Male,True,no_enrollment,Graduate,STEM,18,10000+,Pvt Ltd,>4,102,False
17468,16491,city_114,0.926,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,39,False
17478,17231,city_36,0.893,Male,True,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,32,False
17485,3834,city_64,0.666,Male,True,no_enrollment,High School,,>20,10000+,Pvt Ltd,3,116,False
17488,18398,city_21,0.624,,True,no_enrollment,Graduate,STEM,10,5000-9999,Pvt Ltd,1,10,False
17497,15229,city_103,0.92,,True,Part time course,Masters,STEM,>20,5000-9999,Public Sector,4,11,False
17507,17715,city_103,0.92,Female,True,Part time course,Masters,STEM,17,10000+,Pvt Ltd,1,94,False
17511,7588,city_21,0.624,Male,True,no_enrollment,Graduate,STEM,14,10000+,Pvt Ltd,1,109,False
17539,1638,city_75,0.939,,False,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,1,6,False
17543,16297,city_21,0.624,,True,no_enrollment,Masters,No Major,>20,1000-4999,Pvt Ltd,1,72,False
17544,29594,city_103,0.92,Male,True,no_enrollment,Graduate,Other,18,5000-9999,Pvt Ltd,>4,56,False
17552,30541,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,55,False
17566,220,city_103,0.92,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,1,67,False
17575,28311,city_103,0.92,Male,True,Part time course,Masters,Humanities,10,10000+,Public Sector,1,32,False
17583,2767,city_75,0.939,Male,False,Full time course,Graduate,STEM,15,1000-4999,NGO,1,25,False
17585,22942,city_103,0.92,Male,True,Full time course,Masters,STEM,11,10000+,Pvt Ltd,>4,84,False
17592,11040,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,16,5000-9999,Pvt Ltd,1,136,False
17595,19124,city_103,0.92,Male,True,no_enrollment,Masters,STEM,>20,1000-4999,Other,>4,161,False
17605,14349,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,111,False
17606,14647,city_21,0.624,,True,Full time course,Masters,STEM,11,10000+,Pvt Ltd,3,91,False
17614,23040,city_103,0.92,Female,True,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,44,False
17618,7147,city_103,0.92,,True,no_enrollment,Masters,STEM,15,10000+,,1,96,False
17625,7151,city_23,0.899,Male,True,Part time course,Graduate,STEM,14,10000+,Public Sector,2,78,False
17626,19006,city_103,0.92,,True,no_enrollment,,,10,5000-9999,Pvt Ltd,1,20,False
17654,31751,city_61,0.913,Male,True,no_enrollment,Graduate,STEM,12,5000-9999,Pvt Ltd,1,100,False
17655,27290,city_103,0.92,Male,False,no_enrollment,Graduate,STEM,16,1000-4999,Other,>4,56,False
17660,21076,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,>4,78,False
17693,16857,city_136,0.897,Male,False,no_enrollment,Phd,STEM,12,5000-9999,Public Sector,2,74,False
17709,14289,city_114,0.926,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,2,22,False
17713,25849,city_103,0.92,Male,True,no_enrollment,Graduate,Business Degree,14,1000-4999,Pvt Ltd,>4,38,False
17717,7762,city_116,0.743,Male,True,no_enrollment,Masters,Humanities,10,1000-4999,Pvt Ltd,3,52,False
17735,12164,city_21,0.624,Male,True,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,never,85,False
17736,14748,city_114,0.926,Male,True,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,78,False
17741,24100,city_36,0.893,Male,False,Full time course,Masters,STEM,10,1000-4999,Public Sector,2,37,False
17742,29100,city_160,0.92,Male,True,no_enrollment,Graduate,STEM,14,5000-9999,Pvt Ltd,4,79,False
17748,28011,city_103,0.92,Male,True,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,>4,36,False
17750,15122,city_16,0.91,Male,True,no_enrollment,Graduate,STEM,17,1000-4999,Public Sector,1,85,False
17754,29247,city_165,0.903,Male,True,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,1,61,False
17755,6626,city_114,0.926,,False,no_enrollment,Phd,STEM,20,1000-4999,Public Sector,2,24,False
17758,30029,city_160,0.92,Male,True,no_enrollment,Masters,STEM,>20,10000+,NGO,>4,88,False
17769,30003,city_103,0.92,Female,True,no_enrollment,Graduate,STEM,12,1000-4999,Pvt Ltd,1,46,False
17781,32166,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,42,False
17783,17771,city_21,0.624,,True,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,1,9,False
17795,31396,city_165,0.903,Male,True,no_enrollment,Masters,STEM,15,5000-9999,Pvt Ltd,1,64,False
17810,30050,city_100,0.887,Male,False,no_enrollment,High School,,>20,10000+,Pvt Ltd,>4,33,False
17811,16592,city_16,0.91,Male,False,no_enrollment,Graduate,STEM,18,5000-9999,Pvt Ltd,2,99,False
17815,7488,city_103,0.92,Male,True,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,1,20,False
17820,31535,city_114,0.926,Male,True,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,1,95,False
17826,25898,city_21,0.624,Male,True,Full time course,Masters,STEM,17,10000+,Pvt Ltd,1,129,False
17851,25940,city_73,0.754,Male,True,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,1,10,False
17853,12230,city_103,0.92,Male,False,no_enrollment,Masters,STEM,18,10000+,Pvt Ltd,>4,43,False
17859,2697,city_16,0.91,,True,no_enrollment,Graduate,STEM,15,1000-4999,Pvt Ltd,>4,60,False
17879,11245,city_103,0.92,Male,True,Part time course,Graduate,STEM,17,5000-9999,Pvt Ltd,>4,15,False
17880,9434,city_160,0.92,Male,True,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,>4,108,False
17883,1559,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,>4,22,False
17889,17686,city_40,0.776,,True,Full time course,Graduate,STEM,>20,1000-4999,Pvt Ltd,4,132,False
17902,30181,city_103,0.92,Male,False,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,4,45,False
17908,10307,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,11,5000-9999,Pvt Ltd,2,11,False
17924,3219,city_136,0.897,Male,True,no_enrollment,Phd,STEM,11,10000+,Pvt Ltd,never,59,False
17938,26229,city_28,0.939,Male,True,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,4,4,False
17945,30665,city_114,0.926,,True,no_enrollment,Masters,Other,11,10000+,Pvt Ltd,1,39,False
17947,5599,city_97,0.925,,True,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,4,53,False
17949,28147,city_16,0.91,Male,True,no_enrollment,Graduate,STEM,16,1000-4999,Other,>4,67,False
17959,3676,city_103,0.92,Male,False,no_enrollment,Graduate,STEM,15,5000-9999,NGO,>4,4,False
17968,17881,city_16,0.91,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,18,False
17981,28621,city_21,0.624,Male,True,no_enrollment,Graduate,Other,11,10000+,Pvt Ltd,1,21,False
17982,22877,city_103,0.92,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,107,False
17985,32706,city_160,0.92,,True,no_enrollment,Graduate,STEM,11,1000-4999,Pvt Ltd,>4,23,False
17988,27756,city_103,0.92,Male,True,no_enrollment,Masters,STEM,16,10000+,Public Sector,2,21,False
18008,6380,city_75,0.939,Male,True,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,2,22,False
18011,27027,city_123,0.738,Male,True,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,1,17,False
18012,31044,city_114,0.926,Male,True,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,1,192,False
18023,18084,city_103,0.92,Male,True,Full time course,Masters,STEM,14,10000+,Pvt Ltd,3,102,False
18035,29191,city_46,0.762,Male,False,no_enrollment,Graduate,Humanities,12,10000+,Public Sector,>4,51,False
18036,8673,city_102,0.804,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,3,74,False
18040,2476,city_57,0.866,Male,True,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,23,False
18042,28876,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,>4,94,False
18052,4689,city_114,0.926,Male,True,no_enrollment,Graduate,Humanities,11,1000-4999,Pvt Ltd,3,23,False
18076,9943,city_61,0.913,Male,True,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,>4,28,False
18089,13,city_103,0.92,Male,True,Part time course,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,78,False
18090,15206,city_114,0.926,Male,True,no_enrollment,Masters,STEM,12,10000+,Pvt Ltd,1,5,False
18091,30476,city_16,0.91,,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,3,73,False
18099,10913,city_136,0.897,Female,False,no_enrollment,Phd,STEM,11,1000-4999,Pvt Ltd,1,150,False
18104,25724,city_16,0.91,Male,False,no_enrollment,Masters,STEM,14,10000+,NGO,>4,88,False
18107,29037,city_103,0.92,Male,True,no_enrollment,,,>20,10000+,Pvt Ltd,>4,62,False
18110,30815,city_103,0.92,Male,True,no_enrollment,Graduate,Business Degree,>20,1000-4999,Pvt Ltd,>4,40,False
18112,22482,city_64,0.666,Male,True,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,1,17,False
18122,21814,city_100,0.887,,True,no_enrollment,Graduate,STEM,10,5000-9999,,,23,False
18125,22307,city_103,0.92,Male,True,no_enrollment,Graduate,Business Degree,>20,10000+,Pvt Ltd,>4,28,False
18146,25343,city_16,0.91,Male,False,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,24,False
18150,24672,city_16,0.91,Male,True,no_enrollment,High School,,14,1000-4999,Pvt Ltd,>4,214,False
18151,21355,city_162,0.767,,True,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,2,28,False
18155,21401,city_134,0.698,Male,True,no_enrollment,Masters,STEM,15,1000-4999,Pvt Ltd,>4,128,False
18161,32012,city_103,0.92,Male,True,no_enrollment,Masters,STEM,12,1000-4999,Pvt Ltd,4,66,False
18164,16825,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,64,False
18172,19223,city_103,0.92,,True,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,1,45,False
18173,23989,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,1,18,False
18175,15791,city_28,0.939,,True,no_enrollment,Graduate,STEM,12,10000+,Pvt Ltd,>4,64,False
18198,25330,city_114,0.926,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,2,139,False
18202,11260,city_103,0.92,Female,True,no_enrollment,Graduate,Humanities,>20,10000+,Pvt Ltd,>4,116,False
18204,1224,city_103,0.92,,False,Full time course,Masters,STEM,10,10000+,Public Sector,,6,False
18209,26765,city_103,0.92,Male,False,no_enrollment,High School,,11,10000+,Pvt Ltd,3,104,False
18218,14314,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,30,False
18222,3273,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,12,10000+,Pvt Ltd,>4,141,False
18223,25419,city_136,0.897,Male,True,no_enrollment,,,>20,10000+,Pvt Ltd,>4,52,False
18225,6126,city_102,0.804,,True,no_enrollment,Masters,STEM,12,5000-9999,Pvt Ltd,1,111,False
18229,26030,city_75,0.939,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,2,21,False
18244,27116,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,4,76,False
18247,22637,city_16,0.91,Male,False,Part time course,Masters,STEM,>20,10000+,Pvt Ltd,>4,26,False
18248,15893,city_103,0.92,Female,False,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,2,5,False
18272,17622,city_21,0.624,,True,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,1,136,False
18278,29966,city_114,0.926,Male,True,Part time course,Phd,Humanities,11,10000+,Pvt Ltd,>4,56,False
18287,25148,city_98,0.949,Male,True,no_enrollment,Graduate,STEM,14,5000-9999,Pvt Ltd,2,174,False
18292,1079,city_103,0.92,,True,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,13,False
18296,17208,city_114,0.926,Male,True,Part time course,High School,,13,5000-9999,Pvt Ltd,>4,34,False
18299,24925,city_103,0.92,Male,False,Full time course,Masters,STEM,>20,1000-4999,Public Sector,never,29,False
18312,30064,city_21,0.624,Male,True,no_enrollment,Graduate,STEM,12,10000+,Pvt Ltd,never,35,False
18314,16122,city_103,0.92,,True,no_enrollment,Masters,STEM,19,10000+,Pvt Ltd,3,46,False
18326,16265,city_160,0.92,,True,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,>4,80,False
18346,32140,city_16,0.91,Male,True,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,>4,82,False
18350,12901,city_28,0.939,,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,2,40,False
18364,21768,city_21,0.624,Male,True,no_enrollment,Graduate,STEM,12,10000+,Pvt Ltd,>4,22,False
18386,12543,city_136,0.897,Male,False,no_enrollment,Masters,STEM,15,1000-4999,Public Sector,>4,29,False
18388,23512,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,33,False
18390,27533,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,2,20,False
18397,30026,city_103,0.92,Male,True,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,>4,86,False
18398,27804,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,4,False
18410,15891,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,18,False
18426,5545,city_102,0.804,Male,False,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,1,19,False
18433,32978,city_103,0.92,,False,no_enrollment,Graduate,Business Degree,11,5000-9999,Pvt Ltd,1,10,False
18439,33362,city_173,0.878,Male,True,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,1,100,False
18456,27906,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,1,63,False
18457,13261,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,14,False
18469,14323,city_75,0.939,,True,Full time course,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,6,False
18472,31851,city_160,0.92,,True,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,>4,122,False
18493,30731,city_61,0.913,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,41,False
18494,13308,city_21,0.624,,True,no_enrollment,Graduate,STEM,11,1000-4999,Pvt Ltd,1,25,False
18499,5324,city_16,0.91,Female,True,no_enrollment,Graduate,STEM,14,10000+,Pvt Ltd,1,246,False
18501,32878,city_103,0.92,Male,True,no_enrollment,Masters,STEM,17,10000+,Pvt Ltd,3,26,False
18505,18770,city_21,0.624,Male,True,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,2,13,False
18506,29225,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,1,30,False
18523,20593,city_114,0.926,Male,True,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,3,70,False
18530,8299,city_103,0.92,,False,Part time course,Graduate,STEM,10,10000+,Pvt Ltd,4,9,False
18533,21517,city_21,0.624,Male,True,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,>4,28,False
18537,29857,city_98,0.949,Male,True,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,105,False
18538,2403,city_65,0.802,Male,True,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,2,9,False
18546,6508,city_115,0.789,,True,no_enrollment,Graduate,STEM,19,10000+,Pvt Ltd,>4,18,False
18560,23712,city_143,0.74,Male,False,no_enrollment,Masters,STEM,14,1000-4999,NGO,3,96,False
18562,28306,city_99,0.915,Male,True,no_enrollment,Masters,Humanities,>20,5000-9999,Public Sector,1,113,False
18567,23154,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,>4,29,False
18574,5267,city_105,0.794,Male,True,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,2,17,False
18583,18277,city_103,0.92,Male,True,no_enrollment,Masters,Business Degree,>20,10000+,Pvt Ltd,>4,18,False
18588,10566,city_21,0.624,,False,Full time course,Graduate,STEM,15,10000+,Pvt Ltd,2,156,False
18589,26717,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,>4,24,False
18602,25537,city_104,0.924,Male,True,no_enrollment,High School,,>20,1000-4999,Pvt Ltd,2,83,False
18604,21221,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,3,64,False
18606,12428,city_21,0.624,,True,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,2,9,False
18609,7291,city_103,0.92,,True,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,4,23,False
18618,32998,city_28,0.939,Male,False,no_enrollment,Graduate,Business Degree,14,1000-4999,Pvt Ltd,>4,100,False
18621,31430,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,13,False
18653,15667,city_114,0.926,Male,True,,Graduate,STEM,10,10000+,Pvt Ltd,1,262,False
18660,25172,city_173,0.878,,False,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,106,False
18661,13018,city_103,0.92,Female,True,no_enrollment,Graduate,Business Degree,>20,10000+,Pvt Ltd,>4,4,False
18673,21882,city_138,0.836,Male,True,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,1,8,False
18686,19804,city_102,0.804,Male,True,no_enrollment,Masters,STEM,10,5000-9999,Pvt Ltd,1,23,False
18689,17564,city_114,0.926,Male,True,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,2,63,False
18691,29548,city_136,0.897,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,98,False
18694,12501,city_21,0.624,Male,False,no_enrollment,Masters,STEM,15,5000-9999,Pvt Ltd,>4,46,False
18696,22159,city_103,0.92,Male,True,no_enrollment,Phd,STEM,12,1000-4999,Pvt Ltd,1,51,False
18716,30321,city_36,0.893,Male,False,Full time course,Graduate,STEM,11,10000+,Pvt Ltd,1,16,False
18718,6885,city_136,0.897,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,2,39,False
18724,22432,city_123,0.738,Male,True,no_enrollment,Masters,STEM,10,5000-9999,Pvt Ltd,>4,55,False
18726,20524,city_50,0.896,Male,True,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,1,21,False
18730,10315,city_75,0.939,Male,True,no_enrollment,Masters,STEM,14,10000+,Pvt Ltd,1,82,False
18735,23250,city_114,0.926,Male,True,no_enrollment,Graduate,STEM,12,10000+,Pvt Ltd,4,35,False
18738,1477,city_162,0.767,Male,True,no_enrollment,Phd,STEM,>20,10000+,Pvt Ltd,1,34,False
18741,738,city_23,0.899,,True,Part time course,High School,,10,10000+,Public Sector,>4,66,False
18742,30620,city_138,0.836,Male,True,Part time course,Graduate,STEM,10,1000-4999,Pvt Ltd,2,47,False
18744,16506,city_36,0.893,Male,True,Part time course,Graduate,STEM,13,1000-4999,Pvt Ltd,2,10,False
18753,27407,city_98,0.949,Male,True,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,1,45,False
18786,3664,city_103,0.92,,False,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,47,False
18793,4336,city_114,0.926,Male,True,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,1,42,False
18796,15954,city_23,0.899,Male,True,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,1,282,False
18803,23813,city_173,0.878,Male,True,no_enrollment,,,20,5000-9999,Pvt Ltd,>4,36,False
18807,229,city_114,0.926,Male,False,no_enrollment,Phd,STEM,14,5000-9999,Public Sector,>4,9,False
18817,14811,city_114,0.926,Male,True,Full time course,Graduate,STEM,16,10000+,Pvt Ltd,1,32,False
18818,17516,city_103,0.92,Male,True,no_enrollment,Graduate,Business Degree,>20,1000-4999,Pvt Ltd,1,65,False
18822,6712,city_114,0.926,,False,no_enrollment,Masters,STEM,15,5000-9999,Pvt Ltd,1,40,False
18830,18994,city_21,0.624,,True,no_enrollment,Masters,STEM,18,1000-4999,Pvt Ltd,1,107,False
18832,2012,city_162,0.767,Male,True,no_enrollment,Graduate,STEM,20,10000+,Pvt Ltd,>4,34,False
18834,30830,city_104,0.924,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,37,False
18861,11531,city_114,0.926,Male,False,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,1,97,False
18863,10381,city_103,0.92,,True,no_enrollment,Graduate,Humanities,19,10000+,Pvt Ltd,,13,False
18898,13921,city_103,0.92,,True,no_enrollment,Masters,Business Degree,15,10000+,Pvt Ltd,>4,6,False
18907,16789,city_28,0.939,,True,no_enrollment,Masters,STEM,12,10000+,Pvt Ltd,3,106,False
18910,28289,city_104,0.924,,True,no_enrollment,High School,,>20,10000+,Pvt Ltd,4,23,False
18932,22825,city_16,0.91,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,40,False
18933,23972,city_75,0.939,Male,True,no_enrollment,High School,,19,1000-4999,Pvt Ltd,>4,178,False
18935,21711,city_10,0.895,Male,True,no_enrollment,Graduate,STEM,17,1000-4999,Pvt Ltd,>4,39,False
18951,20603,city_90,0.698,,True,no_enrollment,Masters,STEM,14,1000-4999,Public Sector,1,4,False
18952,19122,city_103,0.92,,True,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,>4,150,False
18955,3836,city_73,0.754,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,6,False
